X,Y,OBJECTID,TNF_LS_NO,SLIDE_NO,INVENTORY,CONFID_DAT,YR_INT_TYP,YR_OCCURANCE,LATEST_YEAR_NOTSEEN,FIRST_YEAR_SEEN,TREATMENT,RD_RELATED,STRM_IMPAC,PRED_COVER,COVER_SPP,COVER_PERCENT,FAIL_TYPE,VEG_CLASS,EXAMINER,SLOPE_PER,SLOPE_SHA,BDRK_F_ZON,PM_F_ZONE,LANDSLIDE_NAME,LANDWEHR_N,GROUPED_SL,RECURRANCE,NUMBER_
-132.226690536406,55.0493605636797,49338,20963,C3958,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,CON1,50,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.274313092494,54.9924326560409,49339,20590,C3544,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.213901423281,55.0571311444729,49340,20591,C3545,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,CON1,35,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.289166809782,54.9844791229597,49341,20592,C3546,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.327390231196,55.1319426003507,49342,21096,C4110,T20,E00002012,2019P,2012,2006,2019,N,N,N,BASH,ALSI3,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.318378757883,55.1776582365433,49343,21097,C4111,T20,E00002012,2019P,2012,2006,2019,N,Y,Y,BATR,ALRU2,60,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.281871283247,55.1857327166908,49344,20966,C3970,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.290858749153,55.1877924764164,49345,20967,C3971,T20,E00002012,2019P,2012,2006,2019,N,N,Y,BARE,CON1,10,TRZO-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.356646186397,55.2174446560536,49346,20968,C3974,T20,E00002012,2019P,2012,2006,2019,N,N,Y,BARE,ALSI3,25,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.355667120952,55.1912437582444,49347,20969,C3975,T20,E00002012,2019P,2012,2006,2019,N,Y,Y,BARE,,0,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.360226567956,55.1622702006557,49348,20970,C3976,T20,E00002012,2019P,2012,2006,2019,N,N,N,BASH,CON1,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.331210037534,55.171181992741,49349,20971,C3977,T20,E00002012,2019P,2012,2006,2019,N,Y,Y,BATR,ALRU2,65,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.373250071178,55.0289102350524,49350,20972,C3978,T20,E00002012,2019P,2012,2006,2019,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.357629942017,55.0256121792591,49351,20973,C3979,T20,E00002012,2019P,2012,2006,2019,N,N,Y,BARE,ALSI3,30,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.360286718645,55.0240422118871,49352,20974,C3980,T20,E00001960,2019P,1960,1948,1971,N,N,Y,BATR,ALRU2,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.379205611756,55.0052703472509,49353,20975,C3981,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,ALSI3,25,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.298098850026,55.0038203596773,49354,20977,C3984,T20,E00002012,2019P,2012,2006,2019,N,N,Y,BASH,ALSI3,60,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.329312726751,54.9219775513891,49355,20978,C3985,T20,E00002012,2019P,2012,2006,2019,N,N,Y,BARE,,0,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.318105146385,54.9382332889452,49356,20979,C3986,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.317773849917,54.937216271993,49357,20980,C3987,T20,E00002012,2019P,2012,2006,2019,N,N,N,BASH,ALSI3,65,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.27391826652,54.9431984201534,49358,20981,C3988,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,ALSI3,20,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.287398939556,54.9397037412616,49359,20982,C3989,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.303076576164,54.9346221270628,49360,20983,C3990,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.263723923526,54.936491533594,49361,20984,C3991,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.25031723521,54.969923992444,49362,20985,C3993,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.244351843534,54.9699172012832,49363,20986,C3994,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.252740030192,54.8700865052001,49364,20987,C3995,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.192076314977,54.7214910117855,49365,20989,C3997,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,ALRU2,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.190087254723,54.7190253390644,49366,20988,C3996,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,ALRU2,45,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.174817843578,54.7204104381998,49367,20990,C3999,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.155134184994,54.9429728298535,49368,20991,C4000,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.141866116051,54.9065271347415,49369,20992,C4001,T20,E00002001,2019P,2001,1997,2005,N,N,Y,BARE,CON1,35,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.136250694389,54.7638869765864,49370,20993,C4002,T20,E00002013,2019P,2012,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.166075083867,54.7474027604161,49371,20994,C4003,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,PISI,15,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.146061573729,54.7429203382177,49372,20995,C4004,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALSI3,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.146967711257,54.7439379210907,49373,20996,C4005,T20,E00002013,2019P,2013,2007,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.141800549305,54.7502352458125,49374,20997,C4006,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,,0,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.141833285568,54.7508538698078,49375,20998,C4007,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,,0,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.078628356139,54.8455674506402,49376,20999,C4008,T20,E00001978,2019P,1978,1971,1985,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.07692568948,54.8444620088792,49377,21000,C4009,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.089526278001,54.7732292701255,49378,21001,C4010,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,20,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.080859591144,54.7711455143388,49379,21002,C4011,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.09964063468,54.7266693907128,49380,21003,C4012,T20,E00002013,2019P,2013,2007,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.05247663978,54.7061894413042,49381,21004,C4013,T20,E00002013,2019P,2013,2007,2019,N,N,N,BATR,ALRU2,85,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.051884184641,54.706017307387,49382,21005,C4014,T20,E00002013,2019P,2013,2007,2019,N,N,Y,BARE,CON1,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.045073007576,54.7005210733376,49383,21009,C4019,T20,E00002013,2019P,2013,2007,2019,N,N,Y,BATR,ALRU2,90,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.044110842751,54.7036053004728,49384,21007,C4016,T20,E00002013,2019P,2013,2007,2019,N,N,N,BATR,ALRU2,60,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.044952580805,54.7035027123551,49385,21006,C4015,T20,E00002013,2019P,2013,2007,2019,N,N,N,BEDR,CON1,30,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.043657008471,54.7030569875361,49386,21008,C4017,T20,E00002013,2019P,2013,2007,2019,N,N,N,BATR,ALRU2,55,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.043491579214,54.7024840965591,49387,18499,C4018,T20,E00002013,2019P,2013,2007,2019,N,N,N,BATR,ALRU2,90,SOAR-DEFL-FLOW,AL,Dennis Landwehr,,,,,,,,,
-132.074829860362,54.7206763051817,49388,21012,C4022,T20,E00002013,2019P,2013,2007,2019,N,N,N,BATR,CON1,90,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.040158854042,54.717374440028,49389,21010,C4020,T20,E00002013,2019P,2013,2007,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.07511345686,54.7409509251432,49390,21011,C4021,T20,E00002013,2019P,2013,2007,2019,N,N,N,BARE,CON1,45,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.033338099813,54.7593853249886,49391,21013,C4023,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.052312936096,54.7620671733339,49392,21014,C4024,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,CON1,5,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.060197350677,54.7637014792307,49393,21015,C4026,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,50,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.028618838611,54.7601890486489,49394,21016,C4027,T20,E00002013,2019P,2013,2008,2019,N,N,N,BEDR,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.049462037013,54.7722000227333,49395,21017,C4029,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BEDR,ALRU2,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.04011057912,54.7797734070425,49396,21019,C4031,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,CON1,35,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.039983449766,54.7789620970602,49397,21018,C4030,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.046764890436,54.7811050991111,49398,21020,C4032,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.054530118964,54.775480212024,49399,21021,C4033,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.053445849454,54.7721687701757,49400,21025,C4037,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.053706690762,54.7728332831392,49401,21024,C4036,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.054311973738,54.7726132660545,49402,21023,C4035,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.054809154054,54.7732310589849,49403,21022,C4034,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.033661803223,54.805617501946,49404,21026,C4038,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.042450114592,54.8136365757149,49405,21027,C4039,T20,E00002013,2019P,2013,2008,2019,N,N,N,BEDR,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.066153311024,54.8248993563928,49406,21028,C4040,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.064569040359,54.8308805796139,49407,21029,C4041,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.041438142397,54.9461471768293,49408,21032,C4044,T20,E00002013,2019P,2013,2008,2019,N,N,N,BASH,CON1,70,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.018279299802,54.9580573850793,49409,21033,C4045,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.010436861827,54.9649420421792,49410,21030,C4042,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-131.989530720898,54.9566129211193,49411,21035,C4047,T20,E00002013,2019P,2013,2007,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.015078205218,54.8558356095485,49412,21034,C4046,T20,E00002013,2019P,2013,2008,2019,N,N,N,BEDR,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.005254930534,54.8521281889259,49413,21036,C4048,T20,E00001991,2019P,1991,1985,1997,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-131.989381622397,54.8466145971508,49414,21037,C4049,T20,E00002013,2019P,2013,2007,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-131.994143000688,54.8412593204833,49415,21038,C4050,T20,E00002006,2019P,2006,2005,2007,N,N,N,BARE,CON1,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-131.993230711906,54.8348919016108,49416,21039,C4051,T20,E00002013,2019P,2013,2007,2019,N,N,N,BARE,ALRU2,40,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-131.98374495496,54.8328454389398,49417,21040,C4052,T20,E00002013,2019P,2013,2007,2019,N,N,Y,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.004794447052,54.8154401329896,49418,21050,C4062,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,CON1,15,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.006748249056,54.8101550267155,49419,21042,C4054,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,25,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.018556913418,54.8078042830615,49420,21043,C4055,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,ALRU2,20,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-131.99922907228,54.8055864677681,49421,21090,C4103,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,40,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-131.978556164944,54.8080351136633,49422,21044,C4056,T20,E00002013,2019P,2013,2007,2019,N,N,Y,BARE,CON1,5,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-131.977393138305,54.806829239826,49423,21045,C4057,T20,E00002013,2019P,2013,2007,2019,N,N,Y,BARE,CON1,30,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-132.00974762393,54.7899693172936,49424,21046,C4058,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.022686088803,54.7885292564822,49425,21047,C4059,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.001442151146,54.7855880014556,49426,21048,C4060,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.308057460684,54.9180136753818,49427,21049,C4061,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.282059275804,54.9228398590309,49428,21041,C4053,T20,E00002012,2019P,2012,2006,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.102914358717,55.0603480729336,49429,21056,C4068,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALRU2,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.107860821937,55.0619528322274,49430,21052,C4064,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.10749382473,55.0615612972809,49431,21053,C4065,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.106811945494,55.061182512379,49432,21054,C4066,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.105583280961,55.0602497035565,49433,21055,C4067,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.107887724334,55.06287049022,49434,21051,C4063,T20,E00002006,2019P,2006,2005,2008,N,N,N,BARE,CON1,30,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.103467307011,55.0585647758625,49435,21057,C4069,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALRU2,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.088269033514,55.0542201310293,49436,21062,C4075,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.091886540277,55.0550907315142,49437,21061,C4074,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,20,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.094068209996,55.0562208692012,49438,21058,C4070,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,CON1,20,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.090869078578,55.0560468726544,49439,21059,C4071,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,30,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.092883253435,55.0552098033728,49440,21060,C4072,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.086783690164,55.0561045312319,49441,21063,C4076,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.086829559041,55.0558076672266,49442,21064,C4077,T20,E00002013,2019P,2013,2008,2019,N,N,N,BASH,ALSI3,80,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.086738562822,55.0553199882414,49443,21065,C4078,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.086794645704,55.0550320882346,49444,21066,C4079,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.082517589869,55.0541568748429,49445,21067,C4080,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALRU2,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.082000776101,55.0548272039134,49446,21068,C4081,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,ALSI3,10,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-133.071976800291,55.0577790693195,49447,21069,C4082,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,CON1,10,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.056958341447,55.0595769604365,49448,21070,C4083,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALRU2,20,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-133.13006149542,55.0552040641144,49449,21071,C4084,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALRU2,20,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.128779716256,55.055142475296,49450,21072,C4085,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,ALRU2,50,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-133.128002852198,55.0552007664056,49451,21073,C4086,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,,0,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-133.127013032037,55.0550724455461,49452,21074,C4087,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALRU2,50,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.123034116352,55.0521397001208,49453,21075,C4088,T20,E00002001,2019P,2001,1997,2005,N,Y,N,BARE,ALRU2,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.136501978301,55.053320148211,49454,21076,C4089,T20,E00002013,2019P,2013,2008,2019,N,Y,N,BARE,ALRU2,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.13519902209,55.0554829513866,49455,21077,C4090,T20,E00002013,2019P,2013,2008,2019,N,N,Y,BARE,,0,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-133.141216229187,55.0565365535311,49456,18224,C2566,T18,E00001978,2019P,1978,1971,1985,N,N,N,BATR,ALRU2,95,SOAR-DEAV-FLOW,AL,Dennis Landwehr,,,,,,,,Yes,
-133.140769454387,55.0571136995919,49457,21078,C4091,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.14024155099,55.0563206716698,49458,21079,C4092,T20,E00001988,2019P,1988,1985,1992,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.154944586238,55.0648774465543,49459,21080,C4093,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.15981533791,55.0629001338734,49460,21081,C4094,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALRU2,25,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.162080336797,55.0690581025271,49461,21082,C4095,T20,E00002006,2019P,2006,2005,2008,N,N,N,BARE,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.152876562424,55.0658246488429,49462,21085,C4098,T20,E00001988,2019P,1988,1985,1991,N,N,N,BARE,ALSI3,35,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.142170097866,55.0438979094479,49463,21086,C4099,T20,E00002013,2019P,2013,2008,2019,N,N,N,BARE,ALSI3,45,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.747196274093,54.6963736711013,49464,21087,C4100,T20,E00002012,2019P,2012,2006,2019,N,N,Y,BARE,CON1,5,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.849853395735,54.7094728386851,49465,21088,C4101,T20,E000-1948,2019P,-1948,,1948,N,N,N,BEDR,CON1,30,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-132.854647110185,54.7116978610077,49466,21089,C4102,T20,E00002006,2019P,2006,2005,2008,N,N,N,BARE,CON1,25,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-133.363139038733,55.3238001957549,49467,21101,C4116,T20,E00002012,2019P,2012,2006,2019,N,Y,N,BATR,ALRU2,70,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.325569312145,55.9127233860584,49468,21897,T2615,T21,E00002008,2019P,2008,1997,2019,N,N,N,BARE,CON1,40,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.328795830831,55.9156921765621,49469,21896,T2614,T21,E00002008,2019P,2008,1997,2019,N,N,N,BARE,CON1,40,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.33037374763,55.91708626832,49470,21895,T2613,T21,E00002008,2019P,2008,1997,2019,N,N,N,BARE,CON1,30,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.207761994067,55.8773570264412,49471,21899,T2617,T21,E00002008,2019P,2008,1997,2019,N,N,N,BEDR,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.20721782412,55.8775929995176,49472,21900,T2618,T21,E00002008,2019P,2008,1997,2019,N,N,N,BEDR,,0,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.212358750926,55.876032087789,49473,21898,T2616,T21,E00002008,2019P,2008,1997,2019,N,N,N,BARE,CON1,10,SOAR-DEFL-FLOW,,Dennis Landwehr,,,,,,,,,
-134.214850277723,55.8706648924792,49474,21903,T2621,T21,E00001978,2019P,1978,1960,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.214626449844,55.8709795645086,49475,21902,T2620,T21,E00001978,2019P,1978,1960,1997,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.214740055253,55.871848815484,49476,21901,T2619,T21,E00002008,2019P,2008,1997,2019,N,N,N,BATR,CON1,55,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
-134.172589929014,55.8915788943941,49477,22063,T2800,T21,E00001978,2019P,1978,1960,2019,N,N,N,BATR,ALRU2,100,SOAR-DEAV-FLOW,,Dennis Landwehr,,,,,,,,,
